assessmentId,internalTaxonId,scientificName,code,name,note
54260807,133438,Montipora foveolata,2.1,Site/area management,
54260807,133438,Montipora foveolata,3.4.2,Genome resource bank,
54260807,133438,Montipora foveolata,2.3,Habitat & natural process restoration,
54260807,133438,Montipora foveolata,1.1,Site/area protection,
54261428,133440,Platygyra pini,1.1,Site/area protection,
54261428,133440,Platygyra pini,2.3,Habitat & natural process restoration,
54261428,133440,Platygyra pini,3.4.2,Genome resource bank,
54261428,133440,Platygyra pini,2.1,Site/area management,
54261428,133440,Platygyra pini,3.4.1,Captive breeding/artificial propagation,
54261428,133440,Platygyra pini,3.2,Species recovery,
54262745,133451,Montipora danae,3.4.1,Captive breeding/artificial propagation,
54262745,133451,Montipora danae,2.1,Site/area management,
54262745,133451,Montipora danae,3.2,Species recovery,
54262745,133451,Montipora danae,1.1,Site/area protection,
54262745,133451,Montipora danae,3.4.2,Genome resource bank,
54262745,133451,Montipora danae,2.3,Habitat & natural process restoration,
54263428,133452,Goniastrea aspera,3.4.2,Genome resource bank,
54263428,133452,Goniastrea aspera,2.3,Habitat & natural process restoration,
54263428,133452,Goniastrea aspera,3.4.1,Captive breeding/artificial propagation,
54263428,133452,Goniastrea aspera,2.1,Site/area management,
54263428,133452,Goniastrea aspera,3.2,Species recovery,
54263428,133452,Goniastrea aspera,1.1,Site/area protection,
54266755,133463,Acropora aculeus,2.1,Site/area management,
54266755,133463,Acropora aculeus,2.3,Habitat & natural process restoration,
54266755,133463,Acropora aculeus,3.4.1,Captive breeding/artificial propagation,
54266755,133463,Acropora aculeus,3.4.2,Genome resource bank,
54266755,133463,Acropora aculeus,3.2,Species recovery,
54266755,133463,Acropora aculeus,1.1,Site/area protection,
54267376,133468,Platygyra daedalea,3.4.1,Captive breeding/artificial propagation,
54267376,133468,Platygyra daedalea,2.1,Site/area management,
54267376,133468,Platygyra daedalea,3.2,Species recovery,
54267376,133468,Platygyra daedalea,1.1,Site/area protection,
54267376,133468,Platygyra daedalea,3.4.2,Genome resource bank,
54267376,133468,Platygyra daedalea,2.3,Habitat & natural process restoration,
54271187,133485,Astreopora randalli,2.1,Site/area management,
54271187,133485,Astreopora randalli,3.4.2,Genome resource bank,
54271187,133485,Astreopora randalli,3.2,Species recovery,
54271187,133485,Astreopora randalli,3.4.1,Captive breeding/artificial propagation,
54271187,133485,Astreopora randalli,2.3,Habitat & natural process restoration,
54271187,133485,Astreopora randalli,1.1,Site/area protection,
54273347,133493,Platygyra ryukyuensis,2.1,Site/area management,
54273347,133493,Platygyra ryukyuensis,3.4.1,Captive breeding/artificial propagation,
54273347,133493,Platygyra ryukyuensis,3.2,Species recovery,
54273347,133493,Platygyra ryukyuensis,1.1,Site/area protection,
54273347,133493,Platygyra ryukyuensis,2.3,Habitat & natural process restoration,
54273347,133493,Platygyra ryukyuensis,3.4.2,Genome resource bank,
54277592,133525,Montipora monasteriata,2.3,Habitat & natural process restoration,
54277592,133525,Montipora monasteriata,3.4.2,Genome resource bank,
54277592,133525,Montipora monasteriata,1.1,Site/area protection,
54277592,133525,Montipora monasteriata,3.2,Species recovery,
54277592,133525,Montipora monasteriata,3.4.1,Captive breeding/artificial propagation,
54277592,133525,Montipora monasteriata,2.1,Site/area management,
54278678,133531,Acropora palmerae,3.2,Species recovery,
54278678,133531,Acropora palmerae,1.1,Site/area protection,
54278678,133531,Acropora palmerae,2.3,Habitat & natural process restoration,
54278678,133531,Acropora palmerae,3.4.2,Genome resource bank,
54278678,133531,Acropora palmerae,2.1,Site/area management,
54278678,133531,Acropora palmerae,3.4.1,Captive breeding/artificial propagation,
54279224,133532,Acropora verweyi,3.4.2,Genome resource bank,
54279224,133532,Acropora verweyi,2.3,Habitat & natural process restoration,
54279224,133532,Acropora verweyi,1.1,Site/area protection,
54279224,133532,Acropora verweyi,3.2,Species recovery,
54279224,133532,Acropora verweyi,3.4.1,Captive breeding/artificial propagation,
54279224,133532,Acropora verweyi,2.1,Site/area management,
54285344,133560,Goniastrea palauensis,2.1,Site/area management,
54285344,133560,Goniastrea palauensis,3.4.1,Captive breeding/artificial propagation,
54285344,133560,Goniastrea palauensis,2.3,Habitat & natural process restoration,
54285344,133560,Goniastrea palauensis,3.4.2,Genome resource bank,
54285344,133560,Goniastrea palauensis,1.1,Site/area protection,
54285344,133560,Goniastrea palauensis,3.2,Species recovery,
54286783,133569,Favia favus,3.4.1,Captive breeding/artificial propagation,
54286783,133569,Favia favus,3.2,Species recovery,
54286783,133569,Favia favus,3.4.2,Genome resource bank,
54286783,133569,Favia favus,2.1,Site/area management,
54286783,133569,Favia favus,1.1,Site/area protection,
54286783,133569,Favia favus,2.3,Habitat & natural process restoration,
54288231,133576,Acropora cerealis,2.1,Site/area management,
54288231,133576,Acropora cerealis,3.4.1,Captive breeding/artificial propagation,
54288231,133576,Acropora cerealis,3.2,Species recovery,
54288231,133576,Acropora cerealis,3.4.2,Genome resource bank,
54288231,133576,Acropora cerealis,2.3,Habitat & natural process restoration,
54288231,133576,Acropora cerealis,1.1,Site/area protection,
54290854,133593,Favia stelligera,1.1,Site/area protection,
54290854,133593,Favia stelligera,2.3,Habitat & natural process restoration,
54290854,133593,Favia stelligera,3.4.1,Captive breeding/artificial propagation,
54290854,133593,Favia stelligera,3.2,Species recovery,
54290854,133593,Favia stelligera,3.4.2,Genome resource bank,
54290854,133593,Favia stelligera,2.1,Site/area management,
54293583,133616,Favia matthaii,2.3,Habitat & natural process restoration,
54293583,133616,Favia matthaii,3.4.2,Genome resource bank,
54293583,133616,Favia matthaii,2.1,Site/area management,
54293583,133616,Favia matthaii,3.4.1,Captive breeding/artificial propagation,
54293583,133616,Favia matthaii,3.2,Species recovery,
54293583,133616,Favia matthaii,1.1,Site/area protection,
54294296,133628,Cyphastrea agassizi,1.1,Site/area protection,
54294296,133628,Cyphastrea agassizi,3.2,Species recovery,
54294296,133628,Cyphastrea agassizi,2.1,Site/area management,
54294296,133628,Cyphastrea agassizi,3.4.1,Captive breeding/artificial propagation,
54294296,133628,Cyphastrea agassizi,2.3,Habitat & natural process restoration,
54294296,133628,Cyphastrea agassizi,3.4.2,Genome resource bank,
54295467,133634,Goniastrea retiformis,1.1,Site/area protection,
54295467,133634,Goniastrea retiformis,3.4.2,Genome resource bank,
54295467,133634,Goniastrea retiformis,2.3,Habitat & natural process restoration,
54295467,133634,Goniastrea retiformis,3.4.1,Captive breeding/artificial propagation,
54295467,133634,Goniastrea retiformis,2.1,Site/area management,
54295467,133634,Goniastrea retiformis,3.2,Species recovery,
54296140,133635,Montipora venosa,2.3,Habitat & natural process restoration,
54296140,133635,Montipora venosa,1.1,Site/area protection,
54296140,133635,Montipora venosa,3.2,Species recovery,
54296140,133635,Montipora venosa,3.4.1,Captive breeding/artificial propagation,
54296140,133635,Montipora venosa,2.1,Site/area management,
54296140,133635,Montipora venosa,3.4.2,Genome resource bank,
54299282,133644,Acropora formosa,3.4.1,Captive breeding/artificial propagation,
54299282,133644,Acropora formosa,2.1,Site/area management,
54299282,133644,Acropora formosa,3.4.2,Genome resource bank,
54299282,133644,Acropora formosa,2.3,Habitat & natural process restoration,
54299282,133644,Acropora formosa,1.1,Site/area protection,
54299282,133644,Acropora formosa,3.2,Species recovery,
54299989,133646,Montipora verrucosa,3.2,Species recovery,
54299989,133646,Montipora verrucosa,1.1,Site/area protection,
54299989,133646,Montipora verrucosa,3.4.2,Genome resource bank,
54299989,133646,Montipora verrucosa,2.3,Habitat & natural process restoration,
54299989,133646,Montipora verrucosa,3.4.1,Captive breeding/artificial propagation,
54299989,133646,Montipora verrucosa,2.1,Site/area management,
54300728,133648,Cyphastrea microphthalma,3.4.1,Captive breeding/artificial propagation,
54300728,133648,Cyphastrea microphthalma,3.2,Species recovery,
54300728,133648,Cyphastrea microphthalma,2.1,Site/area management,
54300728,133648,Cyphastrea microphthalma,3.4.2,Genome resource bank,
54300728,133648,Cyphastrea microphthalma,2.3,Habitat & natural process restoration,
54300728,133648,Cyphastrea microphthalma,1.1,Site/area protection,
54301475,133649,Acropora abrotanoides,3.2,Species recovery,
54301475,133649,Acropora abrotanoides,3.4.1,Captive breeding/artificial propagation,
54301475,133649,Acropora abrotanoides,3.4.2,Genome resource bank,
54301475,133649,Acropora abrotanoides,2.1,Site/area management,
54301475,133649,Acropora abrotanoides,2.3,Habitat & natural process restoration,
54301475,133649,Acropora abrotanoides,1.1,Site/area protection,
54302167,133652,Leptastrea transversa,2.1,Site/area management,
54302167,133652,Leptastrea transversa,3.4.1,Captive breeding/artificial propagation,
54302167,133652,Leptastrea transversa,3.2,Species recovery,
54302167,133652,Leptastrea transversa,1.1,Site/area protection,
54302167,133652,Leptastrea transversa,3.4.2,Genome resource bank,
54302167,133652,Leptastrea transversa,2.3,Habitat & natural process restoration,
54303355,133660,Isopora cuneata,2.1,Site/area management,
54303355,133660,Isopora cuneata,3.4.2,Genome resource bank,
54303355,133660,Isopora cuneata,3.2,Species recovery,
54303355,133660,Isopora cuneata,3.4.1,Captive breeding/artificial propagation,
54303355,133660,Isopora cuneata,1.1,Site/area protection,
54303355,133660,Isopora cuneata,2.3,Habitat & natural process restoration,
54307611,133700,Montipora hoffmeisteri,2.3,Habitat & natural process restoration,
54307611,133700,Montipora hoffmeisteri,1.1,Site/area protection,
54307611,133700,Montipora hoffmeisteri,2.1,Site/area management,
54307611,133700,Montipora hoffmeisteri,3.4.2,Genome resource bank,
54307611,133700,Montipora hoffmeisteri,3.2,Species recovery,
54307611,133700,Montipora hoffmeisteri,3.4.1,Captive breeding/artificial propagation,
178341498,178290276,Pycnopodia helianthoides,3.2,Species recovery,""
178341498,178290276,Pycnopodia helianthoides,3.3.1,Reintroduction,""
178341498,178290276,Pycnopodia helianthoides,3.4.1,Captive breeding/artificial propagation,""
