assessmentId,internalTaxonId,scientificName,code,name,note
54304631,133666,Acropora millepora,2.1,Site/area management,
54304631,133666,Acropora millepora,3.4.1,Captive breeding/artificial propagation,
54304631,133666,Acropora millepora,3.2,Species recovery,
54307611,133700,Montipora hoffmeisteri,2.3,Habitat & natural process restoration,
54307611,133700,Montipora hoffmeisteri,1.1,Site/area protection,
54307611,133700,Montipora hoffmeisteri,2.1,Site/area management,
54307611,133700,Montipora hoffmeisteri,3.4.2,Genome resource bank,
54307611,133700,Montipora hoffmeisteri,3.2,Species recovery,
54307611,133700,Montipora hoffmeisteri,3.4.1,Captive breeding/artificial propagation,
184253216,163144,Opisthoteuthis chathamensis,2.1,Site/area management,
